# Format: McCode with text headers
# URL: http://www.mccode.org
# Creator: McStas 2.5 - Dec. 12, 2018
# Instrument: BIFROST_losses.instr
# Ncount: 174450495
# Trace: no
# Gravitation: no
# Seed: 1560250153
# Directory: BIFROST_losses_20190611_114821
# Nodes: 8
# Param: MCPL=1
# Param: CHOPPERS=0
# Param: sector=W
# Param: beamline=3
# Param: Lmin=0.2
# Param: Lmax=20
# Param: c_performance=1
# Param: t_performance=1
# Param: index=8
# Param: dist=0
# Param: cold=1
# Param: Yheight=0.03
# Param: delta=0
# Param: thres=0.003
# Param: filter=0
# Param: repeat=1
# Param: E_smear=0.1
# Param: pos_smear=0.01
# Param: dir_smear=0.01
# Param: WaveMin=0.1
# Param: WaveMax=99.5
# Param: pin_holeY=0.088
# Param: pin_holeX=0.03
# Param: E_0=4
# Param: L_0=0
# Param: chopPulseOpening=0.004
# Param: chopPulseFrequencyOrder=8
# Param: sampleSizeX=0.01
# Param: sampleSizeY=0.01
# Param: chopBWPos=78
# Param: DivSlit0_width=0.1
# Param: DivSlit1_width=0.1
# Param: DivSlit2_width=0.1
# Param: DivSlit3_width=0.1
# Param: BWopen=172.33
# Param: FOCopen1=37.79
# Param: FOCopen2=51.63
# Param: Npulse=1
# Param: PscOff=0.0306
# Param: discD=0.04
# Param: monigap_length=0.02
# Param: print=0
# Param: makeVirtualSource=0
# Param: printMValues=0
# Param: ROT=0
# Param: TX=0
# Param: TY=0
# Param: TZ=0
# Param: Center=0
# Date: Tue Jun 11 11:57:27 2019 (1560247047)
# type: array_2d(101, 101)
# Source: BIFROST_MCPL (BIFROST_losses.instr)
# component: BrillmonCOLD_COLL
# position: 1.54479 0 1.43076
# title: TOF-wavelength brilliance
# Ncount: 1395603960
# filename: brillCOLD_COLL.dat
# statistics: X0=3514.25; dX=1452.77; Y0=3.43931; dY=2.06467;
# signal: Min=0; Max=6.66022e+14; Mean=6.03568e+12;
# values: 6.15699e+16 1.05737e+14 4.2661e+06
# xvar: Ti
# yvar: Wa
# xlabel: Time-of-flight [\gms]
# ylabel: Wavelength [AA]
# zvar: I
# zlabel: Signal per bin
# xylimits: 0 40000 0.2 20
# variables: I I_err N
# Data [BrillmonCOLD_COLL/brillCOLD_COLL.dat] I:
1.51719616e+14 2.523766492e+14 2.64096013e+14 2.183823559e+14 2.371378408e+14 2.403529325e+14 2.471766997e+14 1.494721316e+14 1629.101213 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
4.406228079e+13 1.200189047e+14 1.019012757e+14 1.05945185e+14 1.192833517e+14 1.098746731e+14 1.077802667e+14 1.037076708e+14 1.142157247e+12 3.230033518e+10 3.22249113e+10 117190.1952 3852.491716 157.7572228 157.7572228 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
9.529035566e+12 9.690706926e+13 9.087494995e+13 8.971564816e+13 1.025808602e+14 9.940252149e+13 9.080804554e+13 9.833054314e+13 2.225322308e+13 1.805091043e+12 4.513982502e+11 1.864051501e+11 3.832243112e+10 3.222657288e+10 2515931963 3083749121 0 52.56925566 52.56925566 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 6.520997642e+13 1.107059113e+14 1.015920783e+14 9.106475713e+13 9.918296835e+13 9.121332451e+13 9.753155567e+13 6.026077009e+13 7.229682544e+12 2.999785255e+12 1.185459372e+12 7.977074352e+11 2.859383832e+10 1002635895 3654372865 30424561.93 6.3225355 30336870.52 7.295788753e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 3.980385004e+13 1.154387411e+14 1.157646976e+14 1.118213374e+14 1.215082722e+14 1.176583335e+14 1.1875159e+14 9.777950156e+13 1.885755431e+13 5.844644034e+12 2.731999449e+12 3.23666228e+11 2.497167708e+11 7.336428368e+10 7.756707242e+10 37085096.47 8502.730504 8223.363625 2311.941147 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 2.055898981e+13 1.036821667e+14 1.338833996e+14 1.393493028e+14 1.401963459e+14 1.384732968e+14 1.272569514e+14 1.242337615e+14 3.502064901e+13 1.0003072e+13 3.568750386e+12 1.477003304e+12 1.568519719e+11 1.141010244e+11 4087519636 4.023950126e+10 2.882680223e+10 1.974792248e+10 33044.35471 1.97478166e+10 0 0.004609638357 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 2.53414278e+12 8.418967579e+13 1.35074273e+14 1.401168544e+14 1.566694275e+14 1.53780204e+14 1.588568498e+14 1.484398403e+14 8.106655171e+13 2.38710361e+13 8.473490982e+12 2.767678216e+12 1.252934496e+12 3.107826803e+11 1.172739477e+11 3.299863973e+11 3.187993343e+11 1.12528365e+11 1.368526634e+11 2.737053268e+11 0.005054127894 0.0004444895377 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 7.150899105e+13 1.50597835e+14 1.733244926e+14 1.767032013e+14 1.752123149e+14 1.802365871e+14 1.662143303e+14 1.373734516e+14 3.320061775e+13 1.209079063e+13 3.946321945e+12 2.714095837e+12 9.006976142e+11 5.699176085e+11 2.994604944e+11 3.13687671e+11 7550294.788 13985068.57 6.638912944e-06 0.0004444895377 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 4.32065919e+13 1.915283661e+14 2.096400887e+14 2.32113782e+14 2.170897533e+14 2.299431698e+14 2.303253051e+14 2.093773359e+14 6.74705905e+13 1.815273006e+13 6.758359184e+12 2.763877151e+12 4.039841366e+11 8.556980439e+11 5.067361384e+11 1.120109145e+10 4.703745931e+10 716576428 2.819854716e-06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 1.610846272e+13 2.124263634e+14 2.997306181e+14 3.290972498e+14 3.136453641e+14 3.280267734e+14 3.296651945e+14 3.092383599e+14 1.42525744e+14 3.539199712e+13 1.105100776e+13 4.353216376e+12 2.538199247e+12 6.392875127e+11 4.452920338e+11 2.495104821e+11 1.253786764e+10 6.324663431e+10 6.324663431e+10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
